timestamp,datetime,Active_App,Window_Title,Key_Rate,Mouse_Rate,Flow_State
1762513957.4485452,2025-11-07 11:12:37.448546410,N/A,N/A,0,0,-1
1762513962.4545288,2025-11-07 11:12:42.454529524,N/A,N/A,0,0,-1
1762513967.460566,2025-11-07 11:12:47.460566998,N/A,N/A,0,0,-1
1762513972.4668543,2025-11-07 11:12:52.466855526,N/A,N/A,0,0,-1
1762513977.47255,2025-11-07 11:12:57.472551107,N/A,N/A,0,0,-1
1762513982.4783394,2025-11-07 11:13:02.478340626,N/A,N/A,0,0,-1
1762513987.4844587,2025-11-07 11:13:07.484459877,N/A,N/A,0,0,-1
1762513992.4896986,2025-11-07 11:13:12.489699602,N/A,N/A,0,1,-1
1762513997.4973679,2025-11-07 11:13:17.497368813,N/A,N/A,0,0,-1
1762514002.5045433,2025-11-07 11:13:22.504544020,N/A,N/A,0,1,-1
